t,mean_fC
1,0.7455199956893921
2,0.8971199989318848
3,0.9688799977302551
4,0.9916000366210938
5,0.9980800747871399
6,0.9992799758911133
7,0.9992799758911133
8,0.9992799758911133
9,0.9992799758911133
10,0.9992799758911133
11,0.9992799758911133
12,0.9992799758911133
13,0.9992799758911133
14,0.9992799758911133
15,0.9992799758911133
16,0.9992799758911133
17,0.9992799758911133
18,0.9992799758911133
19,0.9992799758911133
20,0.9992799758911133
21,0.9992799758911133
22,0.9992799758911133
23,0.9992799758911133
24,0.9992799758911133
25,0.9992799758911133
26,0.9992799758911133
27,0.9992799758911133
28,0.9992799758911133
29,0.9992799758911133
30,0.9992799758911133
31,0.9992799758911133
32,0.9992799758911133
33,0.9992799758911133
34,0.9992799758911133
35,0.9992799758911133
36,0.9992799758911133
37,0.9992799758911133
38,0.9992799758911133
39,0.9992799758911133
40,0.9992799758911133
41,0.9992799758911133
42,0.9992799758911133
43,0.9992799758911133
44,0.9992799758911133
45,0.9992799758911133
46,0.9992799758911133
47,0.9992799758911133
48,0.9992799758911133
49,0.9992799758911133
50,0.9992799758911133
51,0.9992799758911133
52,0.9992799758911133
53,0.9992799758911133
54,0.9992799758911133
55,0.9992799758911133
56,0.9992799758911133
57,0.9992799758911133
58,0.9992799758911133
59,0.9992799758911133
60,0.9992799758911133
61,0.9992799758911133
62,0.9992799758911133
63,0.9992799758911133
64,0.9992799758911133
65,0.9992799758911133
66,0.9992799758911133
67,0.9992799758911133
68,0.9992799758911133
69,0.9992799758911133
70,0.9992799758911133
71,0.9992799758911133
72,0.9992799758911133
73,0.9992799758911133
74,0.9992799758911133
75,0.9992799758911133
76,0.9992799758911133
77,0.9992799758911133
78,0.9992799758911133
79,0.9992799758911133
80,0.9992799758911133
81,0.9992799758911133
82,0.9992799758911133
83,0.9992799758911133
84,0.9992799758911133
85,0.9992799758911133
86,0.9992799758911133
87,0.9992799758911133
88,0.9992799758911133
89,0.9992799758911133
90,0.9992799758911133
91,0.9992799758911133
92,0.9992799758911133
93,0.9992799758911133
94,0.9992799758911133
95,0.9992799758911133
96,0.9992799758911133
97,0.9992799758911133
98,0.9992799758911133
99,0.9992799758911133
100,0.9992799758911133
101,0.9992799758911133
102,0.9992799758911133
103,0.9992799758911133
104,0.9992799758911133
105,0.9992799758911133
106,0.9992799758911133
107,0.9992799758911133
108,0.9992799758911133
109,0.9992799758911133
110,0.9992799758911133
111,0.9992799758911133
112,0.9992799758911133
113,0.9992799758911133
114,0.9992799758911133
115,0.9992799758911133
116,0.9992799758911133
117,0.9992799758911133
118,0.9992799758911133
119,0.9992799758911133
120,0.9992799758911133
121,0.9992799758911133
122,0.9992799758911133
123,0.9992799758911133
124,0.9992799758911133
125,0.9992799758911133
126,0.9992799758911133
127,0.9992799758911133
128,0.9992799758911133
129,0.9992799758911133
130,0.9992799758911133
131,0.9992799758911133
132,0.9992799758911133
133,0.9992799758911133
134,0.9992799758911133
135,0.9992799758911133
136,0.9992799758911133
137,0.9992799758911133
138,0.9992799758911133
139,0.9992799758911133
140,0.9992799758911133
141,0.9992799758911133
142,0.9992799758911133
143,0.9992799758911133
144,0.9992799758911133
145,0.9992799758911133
146,0.9992799758911133
147,0.9992799758911133
148,0.9992799758911133
149,0.9992799758911133
150,0.9992799758911133
